file_id,user_id,subforum_id,num_contexts,label,texts,group
13862647_1,591103,1391,1,hate,"Most of them dont even work , but I have no doubt that some of them will be pushed into high positions in society .",train
13862779_1,580968,1391,0,hate,"The rag-heads dont have the numbers to kick off in Ireland yet , but when they do , you will know all about it .",train
13863585_1,573923,1391,3,hate,Don't take me wrong but a pig is a pig in any country and such is the actress who played the part on this show .,train
13864296_1,587137,1391,0,hate,"that is the sadest news i have ever heard in my entire life , ireland not a white country. its like saying the world is ending",train
13866148_1,589830,1391,0,hate,It just goes to show that the IRA are just criminals and not freedom fighters as they claim .,test
13866148_2,589830,1391,0,hate,All para-militaries are just criminal scum !!!!,train
13946706_2,594309,1388,0,hate,It has become unbearable and is seriously changing me as a person watching my country be decimated .,train
13946706_6,594309,1388,0,hate,18 times in the last 20 years It 's time for the next generation to fight back to regain our country ..... the baby boomers will lose it for us if we do nothing .,test
14014660_3,590819,1388,0,noHate,Welcome to the fight .,train
14014956_1,577664,1388,1,hate,Last thing we want is them moving off the reserves .,train
14015131_1,578856,1388,1,hate,Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .,train
14020427_1,588751,1388,0,noHate,Exactly if there was a network of devoted white nationalists across Canada there 's no knowing what we could actually accomplish .,train
14025978_1,577813,1387,0,hate,"I just need to turn on a tv and I see it advertised everywhere , mostly African apes with attractive white woman .",test
14026050_3,576882,1387,0,noHate,Also i would have no problem if Spain sent back the hundreds of thousands of Brits back home we dont have a right to flood a country like that with our folk .,train
14027556_8,595869,1387,0,noHate,"I hope you enjoy the celebrations as much as I did , remember people - Multiculturalism works Racism does n't Pakistani celebrating 20/20 jeet Tooting - YouTube",train
14028473_1,579038,1387,0,noHate,Best thing to do is go along to a Blood and Honour gig.There is one in London in 2 weeks .,train
14028967_1,577598,1387,0,hate,The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP,test
14030115_1,596178,1387,0,noHate,I wonder if we 'll see any pictures of cops with garlands round their necks dancing with the natives this year ?,train
14030386_2,595966,1387,0,noHate,I have to say I was shocked when he said the kids at his ( Junior ) school spoke 31 different languages and teachers have had to devise a system of hand signals to communicate !,test
14030423_1,582668,1387,0,hate,These figures show that no one now could just talk about the need to restrict non-white immigration ( as the current government does ) ; large-scale repatriation of non-whites is absolutely essential .,train
14030456_1,582828,1387,0,hate,We'll never give up ... The jews can keep trying opening our borders and sending their third world minions after the European people but WE WILL NEVER CAPITULATE ...,train
14033722_2,572196,1387,0,hate,When the populations are not seperated racial mixing occurs and that is genocide .,train
14033722_3,572196,1387,0,hate,We do not want `` assimilation '' .,test
14035723_1,572058,1387,0,hate,Depending on which part of Scotland you 're going to I might have some bad news for you about the Kaffirs .,train
14037645_2,595877,1387,0,hate,A good old bit of nostalgia from the days when there was hardly a blade of grass or a coon on the pitch .,train
14037954_1,595843,1387,0,noHate,Perhaps you would like to comment on the link below ?,train
14039677_2,580185,1387,0,noHate,Its got to be a quote from someone .,test
14040288_1,576150,1387,0,hate,Sort of a back handed compliment that the anti-Whites are so keen to come on here and tell us that all is lost - in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,train
14040377_2,580185,1387,0,noHate,Any bother u go on lock down no one gets out the cells so its not that bad prison is 24 hour boredom ..,test
14047909_2,577410,1388,0,noHate,If you come down n ' around Sacramento California area send me a message .,test
14047962_2,577669,1388,0,noHate,"If anyone lives near London , ON .",train
14047962_3,577669,1388,0,noHate,Shoot me a message .,train
14054691_1,584716,1383,0,noHate,Hi i need some information to understand the meaning of the negrogreek homo and the race-mixer tag of the HELLENIC THREAD .,test
14054691_2,584716,1383,0,noHate,THANKS,train
14061433_2,572253,1383,0,noHate,I was there and I must say it 's great museum .,train
14064879_1,577015,1383,0,noHate,Plans for largest mosque in Ireland given go ahead Read more : Plans for largest mosque in Ireland given go ahead | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook,train
14064971_1,575982,1383,2,noHate,"I think you all got your way , and they closed down the German minority in Upper Silesia thread under Activism and Politics in Europe .",train
14066477_1,574979,1383,0,hate,"**** off bulgar turkic peice of * * * * and * * * * ustasha KOSOVO belongs to SERBİA get used to it however much you hate serbs , also by the way Makedonia belongs to Greece not bulgayria",train
14070610_1,575439,1383,2,hate,The worst thing happened to internet freedoms when albanians used their spare time from selling drugs to learn to use computers .,train
14070837_3,579266,1383,0,noHate,Strange that you cant visit it anymore .,train
14073043_1,575124,1383,0,hate,This gay kill a young bulgarian man to protect some criminal brown gypsy from beating This is the true face of so-called `` anti-racist '' !,train
14075712_3,572475,1383,0,noHate,https : //www.stormfront.org/forum/group.php ? groupid = 257,train
14095095_3,598702,1381,0,noHate,Literally !!!!,train
14095095_4,598702,1381,0,noHate,"It 's parents working all the time and letting their kids watch hours of Mtv after they get home from school , makes the girls think that dressing and acting like the `` Ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !",train
14095593_1,598747,1381,0,noHate,glad to see so many people out here seems like we are few and far the way things are out here,train
14096929_1,573615,1381,0,noHate,I'm happy for the two of you .,train
14100101_1,599177,1381,0,noHate,I can get a ride to see you some time this summer if that is cool i need to get up with someone in NJ as it is his name is HAL i have talk to him but i want to meet him so when i go to see him I can stop to see you if that is ok,test
14102692_1,599368,1381,0,noHate,"man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more , hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?",train
14102803_1,573589,1381,0,hate,id like kids eventually. but not now. as for your sterlization. that is great. there really is no use for ppl to produce kids if they are wackos. being a nutjob is herditary .,train
14104811_3,593144,1381,0,noHate,I have always enjoyed your posts on other boards .,train
14106170_2,599916,1381,0,noHate,I 'll be at that show AND I 'm a brunette .,test
14106626_2,586782,1381,0,noHate,"Mithotyn yea maybe in Germany and other Western European countries nazis are banned from everywhere , but in Bulgaria u can live , * * * * gypsies and some * * * * * * s/not much = 15-20 ppl in my town / u can dress like skin and beat punks/not much 15-20 guys / and ..... just u can do everything but if u live here u will not have money ( hehe i will cut some of my fingers if someone american come to live in Bulgaria ...",train
14109649_1,593277,1381,0,noHate,I'm looking for any white females in the fort hood area to talk to .,train
14300849_1,572095,1380,0,noHate,TY!,test
14300849_2,572095,1380,0,noHate,BTW .. update coming soon with info on my drive back to Florida .,test
14302429_2,576731,1380,0,noHate,"I got stuck next to a really huge black woman who stunk to high heaven , and spent the entire ride with my face as close to the window as I could get .",test
14439584_1,605459,1375,0,hate,"The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .",test
14669767_1,575660,1371,0,hate,"oddly i would find it worst if she here black , since Negroes are the most inferior and scum bag humanoid race in our planet .",test
14672953_2,578919,1371,3,hate,Stop showing off South Asian functional illiteracy .,test
14678228_2,580521,1371,0,noHate,The above poster is correct when we stop supporting then they 're in terrible danger .,test
30398316_2,734674,1359,0,hate,"I am not going to be beat down by a dyke , fag , or coon .",test
